Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E,Foto,Formación,Camiseta
14/02/1956,Pedernera,visitante,empate,0,0,Independiente Medellín (Colombia),Gira por América 1956 (amistoso),Atanasio Girardot (Medellín),desconocido,"Edgardo Madinabeytia; Ricardo Urquijo, Sherl y Francisco Zuluaga; Víctor Rodríguez y Santiago Ardanaz; Félix Respuela, Oscar Rossi, Adolfo Pedernera, Ricardo Infante y Horacio Onzari.","Efraín Sánchez; Francisco Pacheco, Lauro Rodríguez y Hernando Caicedo; Lorenzo Calonga y Pedro Retamozo; Orlando Larraz, René Seghini, Pizarro, Carlos Arango y José Moreno.",sin datos,45,90,0,0,Foto,Formación,Camiseta
15/02/1956,Pedernera,neutral,empate,1,1,Nacional (Colombia),Gira por América 1956 (amistoso),Coloso (Ibagué),desconocido,-,-,GOL José Lanza (NAC)</br>GOL Oscar Rossi (HUR),45,90,0,0,Foto,Formación,Camiseta
18/03/1956,Pedernera,neutral,derrota,1,3,San Lorenzo de Almagro,Semifinal de la Copa Cincuentenario de Talleres 1956 (amistoso),Talleres,Abad,"Botazzi (Rodríguez); Orlando Peloso y Schossow; Castro (Oneto), Sanni y Dellapi; Lavotrico (Álvarez), Oscar Rossi (Vicente Gambardella), Alcántara (Pascual), M Rodríguez (Dipierre) y Ferri (Ventro).","Festa; Breccia y Neveleff; López, Ledesma y Leguía; Jofré, Ruiz, Martínez (Dequarti), Marcoantonio (Giaché) y Juan A Portaluppi.",sin datos,45,90,0,0,Foto,Formación,Camiseta
02/04/1956,Peucelle,visitante,derrota,1,2,Liga de Mar del Plata,Pretemporada 1956 (amistoso),(Mar del Plata),desconocido,"Edgardo Madinabeytia (Botazzi); Carlos Scherl y Orlando Peloso; Santiago Ardanaz, Víctor Rodríguez y Fain; Félix Respuela, Oscar Rossi, Ricardo Infante, Elio Montaño y Camaño.","Elías; Zalazar y Della Torre; Rodríguez, Abel Pacheco y Carruther; Luque, Cornejo (Borgnia), Otegui, García y Lobianco.",GOL Lobianco (MDP)</br>GOL Elio Montaño (HUR)</br>GOL Borgnia (MDP),45,90,0,0,Foto,Formación,Camiseta
15/04/1956,Peucelle,visitante,empate,1,1,Ferro C. Oeste,1° fecha del Campeonato 1956,Caballito,Barani,"Edgardo Madinabeytia; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Ricardo Infante, Elio Montaño y Alberto Violi.","Roma; Pirone y Alonso; Salas, Diez y Devita; Velárdez, Berón, Calvanese, Martínez y Garabal.",51 GOL Oscar Rossi (HUR)</br>73 GOL Calvanese (FCO),45,90,0,0,Foto,Formación,Camiseta
22/04/1956,Peucelle,visitante,derrota,0,1,Vélez Sarsfield,2° fecha del Campeonato 1956,Vélez Sarsfield,Spinetto,"Edgardo Madinabeytia; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Ricardo Infante, Elio Montaño y Alberto Violi.","Marapodi; Huss y Allegri; Bosich, Jorge Ruiz y Simeone; Ernesto Sansone, Norberto Conde, Ferraro, López Espinosa y Manzi.",25 GOL Ernesto Sansone (VSA),45,90,0,0,Foto,Formación,Camiseta
28/04/1956,Peucelle,local,empate,1,1,River Plate,3° fecha del Campeonato 1956,Vélez Sarsfield,Brozzi,"Edgardo Madinabeytia; Carlos Scherl y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Ricardo Infante, Alberto Evaristo y Alberto Violi.","Amadeo Carrizo; Mantegari, Pérez y Vairo; Eliseo Prado, Néstor Rossi y Pascasio Sola; Vernazza, Lara, Omar Sívori y Zárate.",32 GOL Lara (RPL)</br>77 GOL Alberto Violi (HUR),45,90,0,0,Foto,Formación,Camiseta
06/05/1956,Peucelle,visitante,victoria,1,0,Newell's Old Boys (Rosario),4° fecha del Campeonato 1956,Parque Independencia (Rosario),Cross,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Ricardo Infante, Horacio Onzari y Jorge Diz.","Masuelli; Griffa y Coronel; Mastrogiuseppe, Sanguinetti y Echeverría; Nardiello, Picot, García, Toranzo y Urquiza.",20 GOL Horacio Onzari (HUR),45,90,0,0,Foto,Formación,Camiseta
13/05/1956,Peucelle,local,empate,1,1,Gimnasia y Esgrima (La Plata),5° fecha del Campeonato 1956,Gasómetro,desconocido,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Ricardo Infante, Horacio Onzari y Jorge Diz.","Gerónimo; Ambrosi y Carboni; Miranda, Schandlein y Smargiassi; Pentrelli, Eduardo V Domínguez, Loiácono, Maravilla y Bonelli.",74 GOL Bonelli (GLP)</br>78 GOL Oscar Rossi (HUR),45,90,0,0,Foto,Formación,Camiseta
20/05/1956,Peucelle,visitante,empate,1,1,Racing Club,6° fecha del Campeonato 1956,El Cilindro,Jaoo,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Roberto Roche, Alberto Evaristo y Jorge Diz.","Rogelio Domínguez; Pedro Dellacha y García Pérez; Giménez, Vladislao Cap y Sivo; Corbatta, Humberto Maschio, Blanco, A Rodríguez y Mendiburu.",39 GOL A Rodríguez (RAC)</br>67 GOL Orlando Peloso (HUR),45,90,0,0,Foto,Formación,Camiseta
27/05/1956,Peucelle,local,derrota,2,4,Lanús,7° fecha del Campeonato 1956,Gasómetro,Turner,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Roberto Roche, Alberto Evaristo y Jorge Diz.","Álvarez Vega; Prato y Beltrán; Juan A Bendazzi, Guidi y Ramos Delgado; Fernández, Lugo, Cejas, Reynoso y Moyano.",2 GOL Moyano (LAN)</br>7 GOL Cejas (LAN)</br>13 GOL Alberto Evaristo (HUR)</br>24 GOL Orlando Peloso (HUR)</br>47 GOL Reynoso (LAN)</br>89 GOL Moyano (LAN),45,90,0,0,Foto,Formación,Camiseta
03/06/1956,Peucelle,visitante,victoria,6,0,Argentinos Juniors,8° fecha del Campeonato 1956,Caballito,Cross,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Alberto Evaristo, Horacio Onzari y Jorge Diz.","Madeira; Mascarello y Miguel Vidal; Di Stéfano, Pederzoli y Orlando Nappe; José Carbone, Oscar Martín, Nakwacki, Panzuto y Sciarra.",2 GOL Oscar Rossi (HUR)</br>10 GOL Jorge Diz (HUR)</br>18 GOL Orlando Peloso (HUR)</br>48 GOL Jorge Diz (HUR)</br>54 GOL Félix Respuela (HUR)</br>88 GOL Oscar Rossi (HUR) -penal-,45,90,0,0,Foto,Formación,Camiseta
09/06/1956,Peucelle,local,derrota,2,4,San Lorenzo de Almagro,9° fecha del Campeonato 1956,Vélez Sarsfield,Lynch,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Santiago Ardanaz, Víctor Rodríguez y Ángel Zof; Félix Respuela, Oscar Rossi, Ricardo Infante, Horacio Onzari y Jorge Diz.","Carrillo; Breccia y Neveleff; Martina, Minteguía y Jorge Benegas; Berni, Martínez, D'Alessandro, Sanfilippo y Juan A Portaluppi.",11 GOL Berni (SLA)</br>26 GOL Horacio Onzari (HUR)</br>38 GOL Juan A Portaluppi (SLA)</br>41 GOL Martínez (SLA)</br>62 GOL D'Alessandro (SLA)</br>79 GOL Horacio Onzari (HUR),45,90,0,0,Foto,Formación,Camiseta
15/07/1956,Lúpiz,visitante,empate,0,0,Chacarita Juniors,10° fecha del Campeonato 1956,San Martín,Turner,"Enrique Gorla; José Trobatto y Juan C Pedano; Héctor Algañarás, Roberto Thiem y Rodolfo González; Héctor Rueduch, Rodolfo Marándola, Alberto Estrach, Ernesto Antón y Jorge Diz.","Segundo Díaz; Molinari y Mariotti; Pegnotti, Gauthier y Bevilacqua; Otero, Baiocco, Ravelli, Etcheverry y Roberto Brookes.",1° Tiempo: Chacarita 0x0 Huracán,45,90,0,0,Foto,Formación,Camiseta
22/07/1956,Lúpiz,local,victoria,2,1,Tigre,11° fecha del Campeonato 1956,El Palacio,Ventre,"Enrique Gorla; José Trobatto y Juan C Pedano; Héctor Algañarás, Roberto Thiem y Rodolfo González; Héctor Rueduch, Rodolfo Marándola, Alberto Estrach, Héctor Aramendi y Jorge Diz.","Miguel Rugilo; Oscar Gaggino y Bores; Fernando Gianserra, Ravecca y Hidalgo; De Bourgoing, Norberto Méndez, Cesáreo, Druziuk y Gómez.",56 GOL Héctor Rueduch (HUR)</br>65 GOL Héctor Aramendi (HUR)</br>85 GOL De Bourgoing (TIG),45,90,0,0,Foto,Formación,Camiseta
29/07/1956,Lúpiz,visitante,derrota,1,5,Rosario Central,12° fecha del Campeonato 1956,Arroyito (Rosario),Cross,"Enrique Gorla; José Trobatto y Juan C Pedano; Héctor Algañarás, Eugenio Almirón y Rodolfo González; Héctor Rueduch, Rodolfo Marándola, Alberto Estrach, Héctor Aramendi y Jorge Diz.","Ormeño; Biagioli y Lombardi; Álvarez, Minni y Poi; Mottura, Appicciafocco, Juárez, Castro y Giménez.",12 GOL Castro (RCE)</br>37 GOL Héctor Rueduch (HUR)</br>46 GOL Mottura (RCE)</br>66 GOL Giménez (RCE)</br>76 GOL Castro (RCE)</br>89 GOL Giménez (RCE),45,90,0,0,Foto,Formación,Camiseta
05/08/1956,Lúpiz,local,empate,1,1,Estudiantes (La Plata),13° fecha del Campeonato 1956,El Palacio,Regis Brozzi,"Enrique Gorla; José Trobatto y Juan C Pedano; Héctor Algañarás, Eugenio Almirón y Rodolfo González; Héctor Rueduch, Osvaldo Crosta, Alberto Estrach, Héctor Aramendi y Jorge Diz.","Giambartolomei; Ayala y Miotti; Fernández, Carriquiri y Urriolabeitia; Ruggeri, Molina, Monteserín, Di Loreto y Cazaubón.",29 GOL Cazabón (ELP)</br>64 GOL Jorge Diz (HUR),45,90,0,0,Foto,Formación,Camiseta
12/08/1956,Lúpiz,visitante,derrota,0,3,Independiente,14° fecha del Campeonato 1956,Doble Visera,Oguiza,"Alberto E González; José Trobatto y Juan C Pedano; Héctor Algañarás, Eugenio Almirón y Osvaldo Deveza; Héctor Rueduch, Osvaldo Crosta, Norberto Vitullo, Héctor Aramendi y Jorge Diz.","Julio Cozzi; Maldonado y Navarro; Britos, Varacka y Urriste; Rodolfo Micheli, Abeledo, Villegas, Grillo y Cruz.",44 GOL Abeledo (IND)</br>57 GOL Cruz (IND)</br>59 GOL Grillo (IND),45,90,0,0,Foto,Formación,Camiseta
17/08/1956,Lúpiz,visitante,victoria,6,2,Liga de La Pampa,Amistoso 1956 (fecha patria),(Gral. Pico),desconocido,-,-,sin datos,45,90,0,0,Foto,Formación,Camiseta
19/08/1956,Lúpiz,visitante,victoria,4,0,Liga de Santa Rosa,Amistoso 1956 (fecha patria),(Liga Cultural),desconocido,-,-,sin datos,45,90,0,0,Foto,Formación,Camiseta
26/08/1956,Lúpiz,local,derrota,1,2,Boca Juniors,15° fecha del Campeonato 1956,El Palacio,Lamolina,"Alberto E González; José Trobatto y Juan C Pedano; Héctor Algañarás, Eugenio Almirón y Oscar Villano; Héctor Rueduch, Osvaldo Crosta, Roberto Roche, Héctor Aramendi y Jorge Diz.","Musimessi; Colman y Edwards; Desanzo, Arcos y Moreno; H González, Zubeldía, Antonio Angelillo, Roselló y Cucchiaroni.",9 GOL Antonio Angelillo (BJU)</br>52 GOL Antonio Angelillo (BJU)</br>76 GOL Roberto Roche (HUR),45,90,0,0,Foto,Formación,Camiseta
02/09/1956,Lúpiz,local,derrota,0,1,Ferro C. Oeste,16° fecha del Campeonato 1956,El Palacio,Nai Foino,"Alberto E González; José Trobatto y Juan C Pedano; Héctor Algañarás, Eugenio Almirón y Oscar Villano; Germán Tissera, Osvaldo Crosta, Roberto Roche, Héctor Aramendi y Jorge Diz.","Roma; Cúccaro y Alonso; Salas, Devita y Mogaburu; Fox, Juárez, Calvanese, Linares y Garabal.",41 GOL Garabal (FCO),45,90,0,0,Foto,Formación,Camiseta
09/09/1956,Lúpiz,local,derrota,1,2,Vélez Sarsfield,17° fecha del Campeonato 1956,El Palacio,Jaoo,"Alberto E González; José Trobatto y Juan C Pedano; Alfredo Castro, Eugenio Almirón y Oscar Villano; Germán Tissera, Osvaldo Crosta, Roberto Roche, Héctor Aramendi y Mario Campos.","Adamo; Huss y Allegri; García Fierro, Bosich y Simeone; Ernesto Sansone, Avio, Ferraro, López Espinosa y Manzi.",11 GOL Ferraro (VSA)</br>65 GOL Germán Tissera (HUR)</br>75 GOL Ferraro (VSA),45,90,0,0,Foto,Formación,Camiseta
16/09/1956,Lúpiz,visitante,derrota,0,3,River Plate,18° fecha del Campeonato 1956,Monumental,Ventre,"Alberto E González; José Trobatto y Juan C Pedano; Alfredo Castro, Eugenio Almirón y Oscar Villano; Germán Tissera, Osvaldo Crosta, Roberto Roche, Héctor Aramendi y Mario Campos.","Amadeo Carrizo; Mantegari, Pérez y Vairo; Omar Sívori, Néstor Rossi y Pascasio Sola; José Sánchez, Santiago Vernazza, Ángel Labruna y Zárate.",2 GOL Omar Sívori (RPL)</br>27 GOL Omar Sívori (RPL)</br>72 GOL Zárate (RPL),45,90,0,0,Foto,Formación,Camiseta
23/09/1956,Pedernera,local,empate,2,2,Newell's Old Boys (Rosario),19° fecha del Campeonato 1956,El Palacio,Cross,"Edgardo Madinabeytia; Orlando Peloso y Juan C Pedano; Oscar Sanz, Eugenio Almirón y Oscar Villano; Félix Respuela, Osvaldo Crosta, Horacio Onzari, Oscar Rossi y Jorge Diz.","Righi; Semprini y Fontana; Boveri, Sanguinetti y Miralles; Nardiello, Puppo, García, Picot y Pereyra.",44 GOL Nardiello (NOB)</br>47 GOL Horacio Onzari (HUR)</br>59 GOL Félix Respuela (HUR)</br>65 GOL Pereyra (NOB),45,90,0,0,Foto,Formación,Camiseta
30/09/1956,Pedernera,visitante,empate,2,2,Gimnasia y Esgrima (La Plata),20° fecha del Campeonato 1956,El Bosque (La Plata),Spinetto,"Edgardo Madinabeytia; Orlando Peloso y Juan C Pedano; Oscar Sanz, Eugenio Almirón y Oscar Villano; Félix Respuela, Osvaldo Crosta, Horacio Onzari, Oscar Rossi y Jorge Diz.","Gerónimo; Ambrosi y Carboni; Novarini, Schandlein y Smargiassi; Pentrelli, Eduardo V Domínguez, Loiácono, Martínez y Bonelli.",38 GOL Orlando Peloso (HUR)</br>58 GOL Félix Respuela (HUR)</br>65 GOL Martínez (GLP)</br>85 GOL Smargiassi (GLP),45,90,0,0,Foto,Formación,Camiseta
07/10/1956,Pedernera,local,derrota,1,3,Racing Club,21° fecha del Campeonato 1956,El Palacio,Regis Brozzi,"Edgardo Madinabeytia; Orlando Peloso y Juan C Pedano; Oscar Sanz, Eugenio Almirón y Oscar Villano; Félix Respuela, Oscar Rossi, Horacio Onzari, Osvaldo Crosta y Jorge Diz.","Rogelio Domínguez; Pedro Dellacha y García Pérez; Giménez, Vladislao Cap y Sivo; Corbatta, Humberto Maschio, Blanco, Pizzuti y Mendiburu.",35 GOL Oscar Rossi (HUR)</br>41 GOL Blanco (RAC)</br>66 GOL Mendiburu (RAC)</br>67 GOL Blanco (RAC),45,90,0,0,Foto,Formación,Camiseta
14/10/1956,Pedernera,visitante,derrota,1,4,Lanús,22° fecha del Campeonato 1956,Lanús,Ventre,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Oscar Sanz, Eugenio Almirón y Oscar Villano; Félix Respuela, Oscar Rossi, Horacio Onzari, Osvaldo Crosta y Oscar Silva.","Piromalli; Ramos Delgado y Juan A Bendazzi; Daponte, Guidi y José Nazionale; Carranza, Lugo, Rojas, Reynoso y Mastruantoni.",20 LES Félix Respuela (HUR)</br>39 GOL Reynoso (LAN)</br>71 GOL Lugo (LAN)</br>75 GOL Rojas (LAN)</br>77 GOL Horacio Onzari (HUR)</br>85 GOL Rojas (LAN),45,90,0,0,Foto,Formación,Camiseta
21/10/1956,Pedernera,local,victoria,5,3,Argentinos Juniors,23° fecha del Campeonato 1956,El Palacio,Jaoo,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Oscar Sanz, Eugenio Almirón y Oscar Villano; Germán Tissera, Oscar Rossi, Ricardo Infante, Horacio Onzari y Oscar Silva.","Favalli; Mascarello y García; Di Stéfano, Pederzoli y Orlando Nappe; O Martín, J Martín, Kuyper, Trigili y Sciarra.",8 GOL Horacio Onzari (HUR)</br>18 GOL Orlando Peloso (HUR)</br>23 GOL Orlando Nappe (AJU)</br>25 GOL Kuyper (AJU)</br>36 GOL Ricardo Infante (HUR)</br>42 GOL García (AJU)</br>53 GOL Horacio Onzari (HUR)</br>64 GOL Ricardo Infante (HUR),45,90,0,0,Foto,Formación,Camiseta
28/10/1956,Pedernera,visitante,victoria,1,0,San Lorenzo de Almagro,24° fecha del Campeonato 1956,Gasómetro,Praddaude,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Oscar Sanz, Eugenio Almirón y Oscar Villano; Germán Tissera, Oscar Rossi, Ricardo Infante, Horacio Onzari y Oscar Silva.","O Martínez; Federico Pizarro y David Iñigo; Martina, Cavallo y Jorge Benegas; Jofré, R Martínez, López, Sanfilippo y Pizarro.",35 GOL Horacio Onzari (HUR),45,90,0,0,Foto,Formación,Camiseta
01/11/1956,Pedernera,local,victoria,3,1,Chacarita Juniors,25° fecha del Campeonato 1956,El Palacio,Turner,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Oscar Sanz, Jorge Turco y Oscar Villano; Germán Tissera, Oscar Rossi, Ricardo Infante, Horacio Onzari y Oscar Silva.","Segundo Díaz; Fernández y Mariotti; Bevilacqua, Gauthier y Pegnotti; Nonis, Abba, Vega, Etcheverry y Roberto Brookes.",35 GOL Orlando Peloso (HUR)</br>48 GOL Roberto Brookes (CHJ)</br>54 GOL Orlando Peloso (HUR) -penal-</br>70 GOL Ricardo Infante (HUR),45,90,0,0,Foto,Formación,Camiseta
04/11/1955,Pedernera,visitante,victoria,3,2,Tigre,26° fecha del Campeonato 1956,José Dellagiovanna,Fuster,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Oscar Sanz, Eugenio Almirón y Oscar Villano; Germán Tissera, Oscar Rossi, Ricardo Infante, Osvaldo Crosta y Oscar Silva.","Miguel Rugilo; Oscar Gaggino y Guastavino; Fernando Gianserra, Ravecca e Hidalgo; Marzábal, Norberto Méndez, De Bourgoing, Aguilar y Gómez.",8 GOL Norberto Méndez (TIG)</br>28 GOL Aguilar (TIG)</br>56 GOL Orlando Peloso (HUR)</br>75 GOL Ricardo Infante (HUR)</br>84 GOL Aguilar (TIG),45,90,0,0,Foto,Formación,Camiseta
11/11/1956,Pedernera,local,victoria,3,1,Rosario Central,27° fecha del Campeonato 1956,El Palacio,Vázquez,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Oscar Sanz, Eugenio Almirón y Oscar Villano; Germán Tissera, Oscar Rossi, Ricardo Infante, Roberto Roche y Oscar Silva.","Ormeño; Cardoso y Chávez; Álvarez, Minni y Poi; Mottura, Sánchez, Appicciafocco, Castro y Giménez.",12 GOL Ricardo Infante (HUR)</br>21 GOL Sánchez (RCE)</br>77 GOL Orlando Peloso (HUR) -penal-</br>79 LES Ricardo Infante (HUR)</br>85 GOL Roberto Roche (HUR),45,90,0,0,Foto,Formación,Camiseta
18/11/1956,Pedernera,visitante,derrota,2,4,Estudiantes (La Plata),28° fecha del Campeonato 1956,Uno (La Plata),Regis Brozzi,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Oscar Sanz, Eugenio Almirón y Oscar Villano; Germán Tissera, Oscar Rossi, Roberto Roche, Hugo Vergara y Oscar Silva.","Gioffré; Carriquiri y Miotti; Fernández, Juan B Romo y Álvarez; Scialino, Molina, Rolando, Arizaga y Cazaubón.",18 GOL Hugo Vergara (HUR)</br>29 GOL Orlando Peloso (HUR)</br>38 GOL Arizaga (ELP)</br>41 GOL Molina (ELP)</br>66 GOL Rolando (ELP)</br>81 GOL Rolando (ELP),45,90,0,0,Foto,Formación,Camiseta
25/11/1956,Pedernera,local,empate,1,1,Independiente,29° fecha del Campeonato 1956,El Palacio,Spinetto,"Alberto E González; Orlando Peloso y Juan M Filgueiras; Santiago Ardanaz, Eugenio Almirón y Ángel Zof; Germán Tissera, Osvaldo Crosta, Ricardo Infante, Roberto Roche y Oscar Silva.","Julio Cozzi; Barraza y Mousegne; Britos, Varacka y Urriste; Cervino, Cecconato, Villegas, Grillo y Cruz.",30 GOL Grillo (IND)</br>75 GOL Roberto Roche (HUR),45,90,0,0,Foto,Formación,Camiseta
02/12/1956,Pedernera,visitante,derrota,1,4,Boca Juniors,30° fecha del Campeonato 1956,La Bombonera,Fuster,"Alberto E González; Orlando Peloso y Juan M Filgueiras; Oscar Sanz, Eugenio Almirón y Ángel Zof; Germán Tissera, Oscar Rossi, Ricardo Infante, Roberto Roche y Oscar Silva.","Musimessi; Cardoso y Edwards; García, Rattín y Pescia; Rodríguez, Zubeldía, Antonio Angelillo, Roselló y Senés.",12 GOL Zubeldía (BJU)</br>27 GOL Senés (BJU)</br>47 GOL Antonio Angelillo (BJU)</br>59 GOL Antonio Angelillo (BJU)</br>77 GOL Ricardo Infante (HUR),45,90,0,0,Foto,Formación,Camiseta
07/04/1957,Pedernera,neutral,victoria,2,0,San Lorenzo de Almagro,Pretemporada 1957 (amistoso),Saavedra,Casanova,"Edgardo Madinabeytia; José Trobatto y Juan M Filgueiras; Carlos Arredondo (José Sanez), Jorge Turco y Rodolfo González; Julio Boreni, Norberto Méndez (Omar Rossi), Oscar Rossi, Horacio Onzari y Jorge Diz.","Galelli; Garibaldi y Canzini; Martina, Reynoso y Luchetti; Berni (Boggio), Villamor (R Martínez), Chirimbolo, Herrera y Figueroa.",17 Julio Boreni (HUR)</br>21 Horacio Onzari (HUR),45,90,0,0,Foto,Formación,Camiseta
05/05/1957,Pedernera,visitante,derrota,0,2,Independiente,1° fecha del Campeonato 1957,Doble Visera,Davies,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Carlos Arredondo, Jorge Turco y Oscar Villano; Julio Boreni, Norberto Méndez, Miguel Romero, Roberto Bellomo y Julio Marcarián.","Julio Cozzi; Mousegne y Juan A Bendazzi; Britos, Rodríguez y Varacka; Cervino, Abeledo, Bonelli, Grillo y Cruz.",8 GOL Cervino (IND)</br>88 GOL Grillo (IND),45,90,0,0,Foto,Formación,Camiseta
12/05/1957,Pedernera,local,victoria,3,0,Atlanta,2° fecha del Campeonato 1957,El Palacio,Fuster,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Carlos Arredondo, Jorge Ruiz y Oscar Villano; Julio Boreni, Norberto Méndez, Miguel Romero, Roberto Bellomo y Julio Marcarián.","Rocha; Colman y Etchegaray; Desanzo, Griguol y Bettinotti; Martínez, Osvaldo Güenzatti, Luis Bravo, Fazzolari y Fernández Den.",57 GOL Roberto Bellomo (HUR)</br>60 GOL Miguel Romero (HUR)</br>84 GOL Norberto Méndez (HUR),45,90,0,0,Foto,Formación,Camiseta
19/05/1957,Pedernera,visitante,victoria,1,0,Vélez Sarsfield,3° fecha del Campeonato 1957,Vélez Sarsfield,Brozzi,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Carlos Arredondo, Jorge Ruiz y Oscar Villano; Julio Boreni, Oscar Rossi, Miguel Romero, Roberto Bellomo y Julio Marcarián.","Marapodi; Allegri y García Fierro; Simeone, Gallo y J García; Navarro, Avio, Ferraro, López Espinosa y Manzi.",71 GOL Julio Boreni (HUR),45,90,0,0,Foto,Formación,Camiseta
26/05/1957,Pedernera,local,derrota,3,5,San Lorenzo de Almagro,4° fecha del Campeonato 1957,El Palacio,Vecchio,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Carlos Arredondo, Jorge Ruiz y Oscar Villano; Julio Boreni, Norberto Méndez, Miguel Romero, Roberto Bellomo y Julio Marcarián.","Carrillo; Federico Pizarro y David Iñigo; Martina, Reynoso y Jorge Benegas; Boggio, Herrera, Fernández Real, Sanfilippo y Cigna.",1 GOL Herrera (SLA)</br>3 GOL José Sanfilippo (SLA)</br>7 GOL Boggio (SLA)</br>9 GOL Roberto Bellomo (HUR)</br>12 GOL Roberto Bellomo (HUR)</br>1° Tiempo: Huracán 2x3 San Lorenzo</br>73 GOL Boggio (SLA)</br>82 GOL Herrera (SLA)</br>89 GOL Norberto Méndez (HUR),45,90,0,0,Foto,Formación,Camiseta
