Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
19/06/1949,Baldonedo,visitante,derrota,0,1,Lanús,8° fecha del Campeonato 1949,Lanús,Dean,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Rodolfo L De Santis, José Gastaldo y Enrique Cerioni; Octavio Caserio, Waldino Aguirre, Roberto Marino, José Vigo y José Lanza.","Marcello; Calvente y Vázquez; Defelippe, Guisamonde y Díaz; Contreras, Daponte, Gómez, Pedaci y Ribichini.",foto,48 GOL Daponte (LAN),45,90,0,0
26/06/1949,Baldonedo,local,derrota,2,4,Independiente,9° fecha del Campeonato 1949,El Palacio,Osvaldo Cossio,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Rodolfo L De Santis, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Simonetti; Barraza y Riera; Sastre, Castro y Vilanoba; Cervino, Vicente De la Mata, Romay, Fernández y Ubiré Durán.",foto,10 GOL Vicente De la Mata (IND)</br>30 GOL Romay (IND)</br>34 GOL Fernández (IND)</br>46 GOL Miguel Di Pace (HUR)</br>57 GOL Fernández (IND) -penal-</br>81 GOL Miguel Di Pace (HUR),45,90,0,0
03/07/1949,Casanovas,visitante,empate,2,2,Boca Juniors,10° fecha del Campeonato 1949,La Bombonera,Gregory,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Rodolfo L De Santis, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Claudio Vacca; Marante y Bendazzi; Domínguez, Zelaya y Pescia; Sánchez, Scliar, Espinoza, Benítez y González.",foto,44 GOL Espinoza (BJU)</br>51 GOL José Vigo (HUR)</br>62 GOL Scliar (BJU)</br>66 GOL Adolfo Trejo (HUR),45,90,0,0
10/07/1949,Casanovas,visitante,victoria,3,1,Liga de Junín,Amistoso 1949 (Día de la Independencia),Liga del Oeste (Junín),desconocido,-,-,foto,sin datos,45,90,0,0
17/07/1949,Casanovas,local,empate,1,1,San Lorenzo de Almagro,11° fecha del Campeonato 1949,El Palacio,Berry,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Rodolfo L De Santis, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Carletti; Zubieta y González; Resquín, Perucca y Benegas; Sánchez, Sará, Uñate, Martorelli y Silva.",foto,2 GOL Uñate (SLA)</br>53 GOL José Lanza (HUR),45,90,0,0
24/07/1949,Casanovas,visitante,empate,2,2,Ferro C. Oeste,12° fecha del Campeonato 1949,Caballito,Hartles,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Marapodi; González y Filippo; Bufatelli, Diez y Ardanaz; Carbone, Baum, Bruno Barrionuevo, Gauna y Piovano.",foto,28 GOL José Lanza (HUR)</br>57 GOL José Lanza (HUR)</br>59 GOL Piovano (FCO)</br>75 GOL Diez (FCO),45,90,0,0
31/07/1949,Casanovas,local,victoria,2,1,Platense,13° fecha del Campeonato 1949,El Palacio,Dean,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Cozzi; Iglesias y Gallardo; García, Rodríguez y Mammana; Hoffman, Báez, Geronis, Deleva y Sayago.",foto,22 GOL Juan M Filgueiras (HUR) -penal-</br>42 GOL José Lanza (HUR)</br>46 GOL Geronis (PLA),45,90,0,0
07/08/1949,Casanovas,visitante,derrota,1,3,Rosario Central,14° fecha del Campeonato 1949,Arroyito (Rosario),Mackena,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Stáffora; Virginio y Mansilla; Sosa, Brito y Fogel; Dezorzi, Gauna, Mur, Waldino Aguirre y Vilariño.",foto,32 GOL Miguel Di Pace (HUR)</br>35 GOL Dezorzi (RCE)</br>58 GOL Waldino Aguirre (RCE)</br>72 GOL Brito (RCE) -penal-,45,90,0,0
14/08/1949,Casanovas,local,victoria,5,1,Estudiantes (La Plata),15° fecha del Campeonato 1949,El Palacio,Vecchio,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Ogando; Guzmán y Ferretti; Garcerón, Villa y Bouché; Giosa, Barreiro, Ricardo Infante, Gallo y Manuel Pelegrina.",foto,15 GOL Ricardo Infante (ELP)</br>26 GOL Adolfo Trejo (HUR)</br>44 GOL Adolfo Trejo (HUR)</br>48 GOL Miguel Di Pace (HUR)</br>80 GOL José Vigo (HUR)</br>89 GOL Juan M Filgueiras (HUR) -penal-,45,90,0,0
17/08/1949,Casanovas,visitante,empate,1,1,Atlanta,16° fecha del Campeonato 1949,Villa Crespo,Crawford,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Feliciani; Cruz y Masciarelli; Bertarelli, Pellegrino y Ottagio; Antuña, González, Runzer, Buján y Pin.",foto,53 GOL González (ATL)</br>89 GOL Juan M Filgueiras (HUR) -penal-,45,90,0,0
21/08/1949,Casanovas,local,empate,1,1,Banfield,17° fecha del Campeonato 1949,El Palacio,Gregory,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Grisetti; Ferretti y Bagnato; Guzmán, Mouriño y Caballero; Imbelloni, Pizzuti, Albella, Álvarez y Hernández.",foto,51 GOL Albella (BAN)</br>75 GOL Octavio Caserio (HUR),45,90,0,0
28/08/1949,Casanovas,local,empate,2,2,Tigre,18° fecha del Campeonato 1949,El Palacio,Bartolomé Macías,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Villafañe; Fiori y Passarín; Hidalgo, Rubio y Rico; Montes, Scliar, Bianco, González y Cardona.",foto,6 GOL José Lanza (HUR)</br>28 GOL Miguel Di Pace (HUR)</br>66 GOL Scliar (TIG)</br>70 GOL Scliar (TIG),45,90,0,0
30/08/1949,Casanovas,local,derrota,0,1,Racing Club,19° fecha del Campeonato 1949,El Palacio,Berry,"Gabriel Rebagliatti; René Cabrera y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Rodríguez; García y Palma; Fonda, Rastelli y Gutiérrez; Gagliardo, Norberto Méndez, Bravo, Llamil Simes y Sued.",foto,9 GOL Llamil Simes (RAC),45,90,0,0
04/09/1949,Casanovas,visitante,derrota,1,3,Vélez Sarsfield,20° fecha del Campeonato 1949,Caballito,Bartolomé Macías,"Héctor Ricardo; René Cabrera y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Ayala y José Lanza.","Miguel Rugilo; Huss y Allegri; Scrugli, Jorge Ruiz y Jesús Ferreyro; Heisecke, Bottini, Costa, Zubeldía y Menéndez.",foto,5 GOL José Ayala (HUR)</br>6 GOL Menéndez (VSA)</br>12 GOL Allegri (VSA)</br>86 GOL Menéndez (VSA),45,90,0,0
11/09/1949,Casanovas,local,empate,1,1,River Plate,21° fecha del Campeonato 1949,El Palacio,Maddison,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, José Ayala, Miguel Di Pace, José Vigo y Oscar Del Castillo.","Amadeo Carrizo; Vaghi y Rodríguez; Yácono, Gobbo y Stemberg; Muñoz, Negri, Fizel, Ángel Labruna y Félix Loustau.",foto,44 GOL José Vigo (HUR)</br>79 GOL Fizel (RPL),45,90,0,0
18/09/1949,Casanovas,visitante,derrota,0,2,Newell's Old Boys (Rosario),22° fecha del Campeonato 1949,Parque Independencia (Rosario),Crawford,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y Oscar Del Castillo.","Chamorro; Cabrera y Miotti; Lombardo, Faina y Martínez; Contini, Mardiza, Benavídez, Elio Montaño y Orlando Peloso.",foto,2 GOL Orlando Peloso (NOB)</br>57 GOL Elio Montaño (NOB),45,90,0,0
25/09/1949,Casanovas,local,victoria,1,0,Gimnasia y Esgrima (La Plata),23° fecha del Campeonato 1949,El Palacio,Gregory,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Samuel Resnik; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Cammarata; Eiras y Chiarini; Novo, Arcos y Smargiassi; Camacho, Sarlanga, Oroz, Walter y Mourín.",foto,57 GOL Juan M Filgueiras (HUR) -penal-,45,90,0,0
02/10/1949,Casanovas,visitante,derrota,0,2,Chacarita Juniors,24° fecha del Campeonato 1949,San Martín,Berry,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Samuel Resnik; René Randón, José Vigo, Adolfo Trejo, Octavio Caserio y Zaleckio.","López; Spinelli y Pizarro; García, Dutruel y Araiz; Pesarini, Coll, De Luca, Eduardo Ricagni y Torres.",foto,48 GOL Pasarini (CHJ)</br>59 GOL De Luca (CHJ),45,90,0,0
09/10/1949,Casanovas,local,victoria,4,1,Lanús,25° fecha del Campeonato 1949,El Palacio,Crawford,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Samuel Resnik, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Marcello; Estévez y González; Díaz, Strembel y Guisamonde; Contreras, Gil, Pairoux, Lacasia y Moyano.",foto,12 GOL Adolfo Trejo (HUR)</br>33 GOL Octavio Caserio (HUR)</br>49 GOL Juan M Filgueiras (HUR) -penal-</br>83 GOL Adolfo Trejo (HUR)</br>84 GOL Contreras (LAN),45,90,0,0
16/10/1949,Casanovas,visitante,derrota,0,1,Independiente,26° fecha del Campeonato 1949,Doble Visera,Gregory,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Samuel Resnik, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Simonetti; Barraza y Vázquez; Sastre, Castro y Gil; Cervino, Vicente De la Mata, Romay, Ferrari y Panasci.",foto,28 GOL Ferrari (IND),45,90,0,0
23/10/1949,Casanovas,local,derrota,0,2,Boca Juniors,27° fecha del Campeonato 1949,El Palacio,Dean,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Rodolfo L De Santis, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Claudio Vacca; Marante y Perroncino; Sosa, Grecco y Grima; Espinoza, Benítez, Ferraro, Campana y Busico.",foto,11 GOL Campana (BJU)</br>48 GOL Campana (BJU)</br>79 LES Rodolfo L De Santis (HUR),45,90,0,0
30/10/1949,Casanovas,visitante,victoria,1,0,San Lorenzo de Almagro,28° fecha del Campeonato 1949,Gasómetro,Hartles,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Samuel Resnik, Juan C Giménez y Enrique Cerioni; René Randón, Omar Muraco, Modesto Salina, Cesáreo Corton y Oscar Del Castillo.","Carletti; Martínez y González; Ángel Zubieta, Resquín y Berterame; Reggi, Martorelli, Gambina, Rial y Silva.",foto,14 GOL Modesto Salina (HUR),45,90,0,0
06/11/1949,Casanovas,local,derrota,0,2,Ferro C. Oeste,29° fecha del Campeonato 1949,El Palacio,Bartolomé Macías,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Juan C Giménez y Samuel Resnik; René Randón, Omar Muraco, Modesto Salina, Cesáreo Corton y Oscar Del Castillo.","Marapodi; González y Filippo; Romero, Diez y Ardanaz; Baum, Raele, Barrionuevo, Gauna y Piovano.",foto,35 GOL Barrionuevo (FCO)</br>71 GOL Barrionuevo (FCO),45,90,0,0
11/11/1949,Casanovas,local,victoria,4,1,Peñarol (Uruguay),Amistoso 1949 (Inauguración del Palacio),El Palacio,desconocido,"Enrique Ferro (Jacinto Díaz); Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz (Juan C Giménez) y Samuel Resnik; René Randón, José Ayala (Miguel Di Pace), Adolfo Trejo (Modesto Salina (Adolfo Trejo)), Cesáreo Corton (José Vigo) y Oscar Del Castillo.","Pereyra Nattero; Hugo y Possamai (46 Rodríguez); González, Rodríguez (24 Da Silva) y Colturi; Ghiggia (72 Britos), Hohberg (72 Yeso), Míguez (72 Falero), Schiaffino (72 Riephoff) y Vidal (72 Villamil).",foto,4 GOL Adolfo Trejo (HUR)</br>15 GOL Cesáreo Corton (HUR)</br>36 GOL Schiaffino (PEÑ)</br>71 GOL Adolfo Trejo (HUR)</br>78 GOL Adolfo Trejo (HUR),45,90,0,0
13/11/1949,Casanovas,visitante,derrota,2,4,Platense,30° fecha del Campeonato 1949,Saavedra,Gregory,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Samuel Resnik; René Randón, José Ayala, Adolfo Trejo, José Vigo y Oscar Del Castillo.","Cozzi; Menéndez y Gallardo; García, M. Rodríguez y Croas; Vernazza, Báez, Geronis, F. Rodríguez y Sayago.",foto,25 GOL Báez (PLA)</br>56 GOL Báez (PLA)</br>46 GOL Adolfo Trejo (HUR)</br>65 GOL José Ayala (HUR)</br>74 GOL Sayago (PLA)</br>77 GOL F Rodríguez (PLA),45,90,0,0
20/11/1949,Casanovas,local,empate,1,1,Rosario Central,31° fecha del Campeonato 1949,El Palacio,Hartles,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Samuel Resnik; René Randón, José Ayala, Adolfo Trejo, Cesáreo Corton y José Lanza.","Quatrocchi; Pérez y Blanco; Sosa, Brito y Fogel; Dezorzi, Waldino Aguirre, Fleitas, L'Epíscopo y Vilariño.",foto,43 GOL Juan M Filgueiras (HUR)</br>89 GOL Dezorzi (RCE),45,90,0,0
26/11/1949,Casanovas,visitante,derrota,0,1,Estudiantes (La Plata),32° fecha del Campeonato 1949,Uno (La Plata),Maddison,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, José Ayala, Adolfo Trejo, Cesáreo Corton y José Lanza.","Gabriel Ogando; Ferretti y Violini; Rodríguez, Villa y Bouché; Ferreyra, Antonio, Ricardo Infante, Reynoso y Manuel Pelegrina.",foto,22 GOL Manuel Pelegrina (ELP),45,90,0,0
04/12/1949,Casanovas,local,victoria,2,1,Atlanta,33° fecha del Campeonato 1949,El Palacio,Hartles,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Feliciani; Cruz y Masciarelli; Mantegari, Pellegrino y Battagliero; Buján, Ingunza, Runzer, Carrera y Pin.",foto,8 GOL José Vigo (HUR)</br>64 GOL Adolfo Trejo (HUR)</br>70 GOL Runzer (ATL),45,90,0,0
08/12/1949,Casanovas,visitante,victoria,1,0,Banfield,34° fecha del Campeonato 1949,Florencio Sola,Bartolomé Macías,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Grisetti; Ferretti y Bagnato; Guzmán, Mouriño y Tolosa; Converti, Pizzuti, Albella, Moreno y Hernández.",foto,47 GOL Adolfo Trejo (HUR),45,90,0,0
18/12/1949,Fleitas Solich,neutral,victoria,1,0,Lanús,1° desempate por Segundo descenso 1949,Gasómetro,Hartles,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, José Vigo y José Lanza.","Marcello; Calvente y González; Díaz, Strembel y Daponte; Contreras, Gil, Pairoux, Lacasia y Moyano.",foto,60 GOL José Vigo (HUR),45,90,0,0
24/12/1949,Fleitas Solich,neutral,derrota,1,4,Lanús,2° desempate por Segundo descenso 1949,Doble Visera,Dean,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Diego Ruiz y Enrique Cerioni; Octavio Caserio, Omar Muraco, Adolfo Trejo, José Vigo y José Lanza.","Marcello; Estévez y González; Díaz, Strembel y Defelippe; Contreras, Martínez, Florio, Pairoux y Daponte.",foto,18 GOL Adolfo Trejo (HUR)</br>24 GOL Martínez (LAN)</br>50 GOL Martínez (LAN)</br>87 GOL Contreras (LAN)</br>89 GOL Martínez (LAN),45,90,0,0
08/01/1950,Fleitas Solich,neutral,empate,3,3,Lanús,3° desempate por Segundo descenso 1949,Gasómetro,Cross,"Enrique Ferro; Romeral y Juan M Filgueiras; Néstor Naya, Julio y Enrique Cerioni; Octavio Caserio, Omar Muraco, Adolfo Trejo, José Vigo y José Lanza.","Marcello; Estévez y González; Díaz, Strembel y Defelippe; Contreras, Martínez, Florio, Pairoux y Daponte.",foto,13 GOL Pairoux (LAN)</br>32 GOL Pairoux (LAN) -penal-</br>41 GOL José Vigo (HUR)</br>42 GOL Juan M Filgueiras (HUR) -penal-</br>57 GOL José Lanza (HUR)</br>76 GOL Pairoux (LAN) -penal-</br>88 Partido finalizado,45,88,0,0
16/02/1950,Fleitas Solich,neutral,victoria,3,2,Lanús,4° desempate por Segundo descenso 1949,Monumental,Muller,"Enrique Ferro; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Juan C Giménez y Enrique Cerioni; Octavio Caserio, Omar Muraco, Adolfo Trejo, José Vigo y José Lanza.","Gioffré; Calvente y González; Díaz, Strembel y Daponte; Lacasia, Gil, Pairoux, Martínez y Moyano.",foto,22 GOL Lacasia (LAN)</br>36 GOL Adolfo Trejo (HUR)</br>39 GOL Pairoux (LAN) -penal-</br>50 GOL Adolfo Trejo (HUR)</br>80 GOL Omar Muraco (HUR)</br>82 EXP Calvente (LAN)</br>82 EXP González (LAN)</br>82 Partido suspendido,45,82,0,0
11/03/1950,Bartolucci,local,victoria,6,1,Tigre,Pretemporada 1950 (amistoso),El Palacio,desconocido,-,-,foto,sin datos,45,90,0,0
02/04/1950,Bartolucci,local,victoria,3,1,Chacarita Juniors,1° fecha del Campeonato 1950,El Palacio,Barker,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan C Giménez y Enrique Cerioni; Hugo Reyes, Luis Bravo, Héctor López, José Vigo y Ricardo Quiñones.","I López; Spinelli y Pizarro; García, Dutruel y Araiz; Pesarini, Coll, Sánchez, Eduardo Ricagni y Esquide.",foto,31 GOL Ricardo Quiñones (HUR)</br>85 GOL Ricardo Quiñones (HUR)</br>61 GOL Eduardo Ricagni (CHJ)</br>83 GOL Juan M Filgueiras (HUR),45,90,0,0
09/04/1950,Bartolucci,visitante,derrota,1,4,Vélez Sarsfield,2° fecha del Campeonato 1950,Caballito,Meade,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan C Giménez y Enrique Cerioni; Hugo Reyes, Luis Bravo, Héctor López, José Vigo y Ricardo Quiñones.","Miguel Rugilo; Huss y Allegri; Scrugli, Ruiz y Ovide; Nápoli, Mallegni, Russo, Zubeldía y Fernández.",foto,13 GOL Zubeldía (VSA)</br>20 GOL Mallegni (VSA)</br>34 GOL Allegri (VSA)</br>43 GOL Russo (VSA)</br>70 GOL Juan M Filgueiras (HUR) -penal-,45,90,0,0
16/04/1950,Bartolucci,local,derrota,1,3,San Lorenzo de Almagro,3° fecha del Campeonato 1950,El Palacio,Aldridge,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Néstor Naya, Juan B Romo y Enrique Cerioni; Alejandro Armoa, Luis Bravo, Héctor López, José Vigo y Ricardo Quiñones.","Blazina; Martínez y González; Ángel Zubieta, Cívico y Berterame; Reggi, Papa, Uñate, Seoane y Silva.",foto,4 GOL Papa (SLA)</br>15 GOL Héctor López (HUR)</br>42 GOL Seoane (SLA)</br>68 GOL Papa (SLA),45,90,0,0
30/04/1950,Bartolucci,visitante,empate,1,1,Tigre,4° fecha del Campeonato 1950,José Dellagiovanna,Cross,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan B Romo y Enrique Cerioni; Octavio Caserio, Luis Bravo, Héctor López, Francisco Arbios y Ricardo Quiñones.","Panciroli; Fiori e Iglesias; Rico, Bissutti y Castellani; Agotegaray, Francini, Bianco, Ferrari y Paz.",foto,40 GOL Paz (TIG)</br>64 GOL Juan M Filgueiras (HUR) -penal-,45,90,0,0
07/05/1950,Bartolucci,local,victoria,2,0,Independiente,5° fecha del Campeonato 1950,El Palacio,Muller,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan B Romo y Enrique Cerioni; Octavio Caserio, Luis Bravo, Héctor López, Francisco Arbios y Ricardo Quiñones.","Simonetti; Barraza y Arrigó; Rubio, Saba y Amaya; Hernández, Grillo, Omarini, González y Panasci.",foto,55 GOL Juan M Filgueiras (HUR) -penal-</br>87 GOL Juan M Filgueiras (HUR)</br>89 EXP Barraza (IND),45,90,0,0
18/05/1950,Bartolucci,visitante,empate,2,2,River Plate,6° fecha del Campeonato 1950,Monumental,Hartles,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan B Romo y Enrique Cerioni; Octavio Caserio, Luis Bravo, Héctor López, Francisco Arbios y Ricardo Quiñones.","Amadeo Carrizo; Kelly y Soria; Yácono, Castagno y Ramos; Muñoz, Gómez, Fizel, Ángel Labruna y Félix Loustau.",foto,5 GOL Octavio Caserio (HUR)</br>34 GOL Luis Bravo (HUR)</br>52 GOL Fizel (RPL)</br>67 GOL Loustau (RPL) -penal-,45,90,0,0
21/05/1950,Bartolucci,local,derrota,1,3,Newell's Old Boys (Rosario),7° fecha del Campeonato 1950,El Palacio,Wood,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan C Giménez y Enrique Cerioni; Octavio Caserio, Luis Bravo, Adolfo Trejo, Francisco Arbios y Ricardo Quiñones.","Musimessi; Cabrera y Miotti; Martínez, Faina y Puissegur; Contini, Montaño, Benavídez, Cappella y Ortigüela.",foto,45 GOL Contini (NOB)</br>48 GOL Octavio Caserio (HUR)</br>53 GOL Contini (NOB) -penal-</br>75 GOL Cappella (NOB),45,90,0,0
28/05/1950,Bartolucci,visitante,victoria,2,0,Quilmes,8° fecha del Campeonato 1950,Quilmes,Meade,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan C Giménez y Enrique Cerioni; Hugo Reyes, Luis Bravo, Adolfo Trejo, Francisco Arbios y Ricardo Quiñones.","Alberto Favalli; Santiago Armándola y Jorge Carboni; Osvaldo Méndez, José Coccellato y Julio Baldovino; Victorio Cantatore, Alberto Gallo, Adolfo Paraja, José Santiago y Juan R Santos.",foto,37 GOL Adolfo Trejo (HUR)</br>69 GOL Adolfo Trejo (HUR),45,90,0,0
04/06/1950,Bartolucci,local,victoria,3,1,Estudiantes (La Plata),9° fecha del Campeonato 1950,El Palacio,Dean,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan C Giménez y Enrique Cerioni; Hugo Reyes, Luis Bravo, Adolfo Trejo, Francisco Arbios y Ricardo Quiñones.","Gabriel Ogando; Ferretti y Lorenzo; Garcerón, Villa y Carriquiri; Giosa, Barreiro, Ricardo Infante, Antonio y Manuel Pelegrina.",foto,7 GOL Adolfo Trejo (HUR)</br>13 GOL Antonio (ELP)</br>75 GOL Francisco Arbios (HUR)</br>89 GOL Ricardo Quiñones (HUR),45,90,0,0
11/06/1950,Bartolucci,visitante,victoria,2,1,Atlanta,10° fecha del Campeonato 1950,Villa Crespo,Hockney,"Héctor Ricardo; Héctor Uzal y Juan M Filgueiras; Julio Ramírez, Juan C Giménez y Enrique Cerioni; Octavio Caserio, Miguel Di Pace, Adolfo Trejo, Francisco Arbios y Ricardo Quiñones.","Feliciani; Aguirre y Masciarelli; Mantegari, Leguizamón y Battagliero; Buján, Ingunza, Runzer, Carrera y Pin.",foto,7 GOL Miguel Di Pace (HUR)</br>11 GOL Ricardo Quiñones (HUR)</br>29 GOL Carrera (ATL),45,90,0,0
