Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
21/07/1918,A Alberti,visitante,empate,1,1,Columbian,10° fecha del Campeonato 1918,Parque Pereyra,Romeo Yametti,"Francisco Pazos; Agustín Alberti y Neptalí Acosta; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, Vicente Gordo, José Pezzutti, Márquez y Jaime Chavin.","Caballero; Garrido y Mellino; Olazar, Pardo y Goicoechea; Sacchi, M Martínez, Guillermo Dannaher, Olivieri y Arroyuelo.",foto,3 GOL Olivieri (COL)</br>22 GOL Vicente Gordo (HUR),45,90,0,0
28/07/1918,-,visitante,empate,0,0,Estudiantil Porteño,Copa Ministro de Chile 1918 (amistoso),Parque Centenario,Julio Pordelanne,"Cándido Blanco; Neptalí Acosta y Ramón Diger; Vicente Gordo, Mario Bassadone y Pedro Martínez; Miguel Ginevra, Santos Barbera, José Pezzutti, Márquez y Pirolo.","Caldano; Moglia y Barreto; Bruno, Romero y Roldán; Costas, Bugallo, Comaschi, Simón y Carbone.",foto,1° Tiempo: Estudiantil 0x0 Huracán,45,90,0,0
04/08/1918,A Alberti,visitante,derrota,1,2,Porteño,11° fecha del Campeonato 1918,Porteño,Juan Almeida Guzmán,"Francisco Pazos; Neptalí Acosta y Agustín Alberti; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, José Laguna, José Pezzutti, Márquez y Vicente Gordo.","Rithner; González y Beltrame; Mulhall, Uslenghi y Abadia; Pérez, Bilbao La Vieja, Clarke, Lizarraga y Pascual Polimeni.",foto,2 GOL Clarke (POR)</br>19 GOL Pérez (POR)</br>55 GOL Márquez (HUR),45,90,0,0
18/08/1918,-,visitante,empate,1,1,San Isidro,6° fecha del Campeonato 1918,San Isidro,Félix Folliet,"Francisco Pazos; Neptalí Acosta y Ramón Diger; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, José Pezzutti, Márquez, José Laguna y Jaime Chavin.","Carlos Wilson; Bruno y Sayanes; Cilley, Pérez y Badaracco; Elías Fernández, J Fernández, Martín, Recanatini y Alzúa.",foto,68 GOL Martín (SIS)</br>81 GOL José Laguna (HUR),45,90,0,0
30/08/1918,A Alberti,local,derrota,0,1,Racing Club,12° fecha del Campeonato 1918,Chiclana 4100,Lorenzo Martínez,"Francisco Pazos; Neptalí Acosta y Agustín Alberti; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, José Laguna, José Pezzutti, Márquez y Jaime Chavin.","Marcos Croce; Castagnola y Reyes; Vivaldo, Olazar y Macchiavello; Perinetti, Zabaleta, Ohaco, Hospital y Marcovecchio.",foto,5 GOL Ohaco (RAC),45,90,0,0
01/09/1918,A Alberti,visitante,empate,3,3,Defensores de Belgrano,13° fecha del Campeonato 1918,Defensores de Belgrano,Miguel Clemente,"Cándido Blanco; Neptalí Acosta y Agustín Alberti; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, José Laguna, José Pezzutti, Márquez y Jaime Chavin.","Maffei; Cortella y Molinari; Muzio, Pasquale y Puricelli; Luna, Lolato, Giulidori, Caldas y Roldán.",foto,5 GOL Giulidori (DDB)</br>10 GOL Jaime Chavin (HUR)</br>41 GOL Miguel Ginevra (HUR)</br>80 GOL Miguel Ginevra (HUR)</br>53 GOL Pasquale (DDB)</br>88 GOL Pasquale (DDB)</br>89 Partido suspendido</br>-Partido anulado-,45,89,0,0
08/09/1918,A Alberti,visitante,empate,1,1,Estudiantes,14° fecha del Campeonato 1918,Estudiantes,Ricardo Espínola,"Francisco Pazos; Neptalí Acosta y Agustín Alberti; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, José Laguna, José Pezzutti, Márquez y Jaime Chavin.","Arigós; Paolucci y Dodds Brown; M Madero, Bownas y J Madero; Lagarde, Casaubón, Casado, Ochandío y Bourdieu.",foto,26 GOL José Pezzutti (HUR)</br>58 GOL Ochandío (EST),45,90,0,0
18/09/1918,A Alberti,local,victoria,2,1,Tigre,15° fecha del Campeonato 1918,Chiclana 4100,Juan P. Barbera,"Francisco Pazos; Neptalí Acosta y Agustín Alberti; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, José Laguna, José Pezzutti, Manuel Márquez y Jaime Chavin.","Magistretti; Juanpérez y Gilardi; Bruzzone, Cernich y Accinelli; Adolfo Heisinger, Pedro Boide, Querido, Pravatto y Micheli.",foto,7 GOL Jaime Chavin (HUR)</br>14 GOL Micheli (TIG)</br>82 GOL José Pezzutti (HUR),45,90,0,0
22/09/1918,-,local,victoria,6,0,Sportivo Barracas,16° fecha del Campeonato 1918,Chiclana 4100,Lorenzo Martínez,"Francisco Pazos; Neptalí Acosta y Ramón Diger; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, José Laguna, José Pezzutti, Márquez y Jaime Chavin.","Moreira; Camet y Tealdi; Fariña, Cazensa y Rodríguez; Seoane, Amores, Assali y Biesterfeld.",foto,29 GOL Márquez (HUR)</br>35 GOL José Laguna (HUR)</br>43 GOL José Laguna (HUR)</br>41 GOL Jaime Chavin (HUR)</br>58 GOL José Pezzutti (HUR)</br>63 GOL Miguel Ginevra (HUR)</br>70 Se retira Sp. Barracas,45,70,0,0
12/10/1918,A Alberti,local,empate,1,1,Estudiantes (La Plata),17° fecha del Campeonato 1918,Chiclana 4100,Lorenzo Martínez,"Francisco Pazos; Neptalí Acosta y Agustín Alberti; Santos Barbera, Mario Bassadone y Pedro Martínez; Miguel Ginevra, José Laguna, José Pezzutti, Márquez y José Soula.","Barcos; A Gallo y Sesé; Nievas, Ferreiroa y Vampa; Mac Duggan, J Gallo, Celery, Boccia y Latorre.",foto,57 GOL Pezzutti (HUR)</br>64 GOL Mac Duggan (ELP),45,90,0,0
13/10/1918,A Alberti,local,derrota,0,3,Estudiantil Porteño,18° fecha del Campeonato 1918,Chiclana 4100,Félix Folliet,"Francisco Pazos; Agustín Alberti y Ramón Diger; José Soula, Ramón Vázquez y Pedro Martínez; Miguel Ginevra, José Mazzone, José Laguna, Márquez y Jaime Chavin.","Corte; Moglia y Barreto; Ernesto Matozzi, Romero y Garaza; Alfredo Carricaberry, Romano, Costas, Roldán y Carbone.",foto,38 GOL Alfredo Carricaberry (EPO)</br>40 GOL Romano (EPO)</br>85 GOL Costas (EPO),45,90,0,0
